id_tipo_item,id_fonte,nome,valor,unidade_medida,medida_base,calorias,carboidratos,proteinas,lipidios,fibras,vitamina_a,vitamina_c,vitamina_d,vitamina_e,vitamina_b1,vitamina_b2,vitamina_b6,vitamina_b12,niacina,folico,pantotenico,calcio,ferro,magnesio,potassio,selenio,fosforo,iodo,cobre,zinco,sodio,gordura_total,colesterol,gordura_saturada,gordura_poliinsaturada,gordura_monoinsaturada
3,1,"Laranja, pêra, suco",0,2,100,32.7097536231884,7.55420289855072,0.739130434782609,0.073333333333333,0,0,73.3366666666667,0,0,0,0,0,0,0,0,0,7.36666666666667,0,7.58666666666667,148.756666666667,0,14.01,0,0.01,0,0,0,0,0,0,0
3,1,"Laranja, valência, crua",0,2,100,46.109628783385,11.723,0.766666666666667,0.159,1.72766666666667,0,47.8456666666667,0,0,0.068666666666667,0.036,0.03,0,0,0,0,33.736,0.091,14.4026666666667,157.903333333333,0,19.766,0,0.042333333333333,0.112,0.629,0,0,0,0,0
3,1,"Laranja, valência, suco",0,2,100,36.1963505876859,8.554,0.483333333333333,0.124333333333333,0.422,0,0,0,0,0,0,0.03,0,0,0,0,9.07633333333333,0,9.59266666666667,143.418,0,17.2653333333333,0,0.019666666666667,0,0,0,0,0,0,0
3,1,"Limão, cravo, suco",0,2,100,14.1037333993117,5.24666666666666,0.325,0,0,0,32.78,0,0,0,0,0,0,0,0,0,10.1836666666667,0.079,8.85766666666667,119.879333333333,0,11.1316666666667,0,0.025666666666667,0,0,0,0,0,0,0
3,1,"Limão, galego, suco",0,2,100,22.2250434782609,7.32144927536232,0.565217391304348,0.066666666666667,0,0,34.4966666666667,0,0,0,0,0.03,0,0,0,0,5.26333333333333,0.053333333333333,5.92,112.51,0,13.04,0,0.02,0.053333333333333,0,0,0,0,0,0
3,1,"Limão, tahiti, cru",0,2,100,31.8181534301639,11.0844166666667,0.939583333333333,0.14,1.18166666666667,0,38.236,0,0,0.303,0.037333333333333,0,0,0,0,0,50.9836666666667,0.179666666666667,9.696,128.293333333333,0,23.7613333333333,0,0.058333333333333,0.211,1.24833333333333,0,0,0,0,0
3,1,"Maçã, Argentina, com casca, crua",0,2,100,62.5318183662891,16.588,0.225,0.246,2.02633333333333,0,1.48666666666667,0,0,0.05,0,0,0,0,0,0,3.39233333333333,0.053333333333333,4.85766666666667,117.477,0,11.4036666666667,0,0.031,0,1.318,0.1,0,0.1,0,0
3,1,"Maçã, Fuji, com casca, crua",0,2,100,55.5152000000001,15.1533333333333,0.286666666666667,0,1.34666666666667,0,2.40666666666667,0,0,0,0,0.03,0,0,0,0,1.92333333333333,0.093333333333333,2.04,74.7133333333333,0,9.07666666666667,0,0.06,0,0,0,0,0,0,0
3,1,"Macaúba, crua",0,2,100,404.281876666667,13.9454333333333,2.0829,40.6566666666667,13.4435,0,13.4435,0,0,0.113333333333333,0.113333333333333,0.03,0,0,0,0,66.5323333333333,0.808,66.0533333333333,305.813,0,43.8676666666667,0,0.353,0.664333333333333,0.654333333333333,38.9,0,7.1,6.5,25.3
3,1,"Mamão, doce em calda, drenado",0,2,100,195.627474821786,54.0035833333333,0.19375,0.067333333333333,1.31333333333333,0,3.9,0,0,0.03,0,0,0,0,0,0,20.0126666666667,0.107666666666667,5.81433333333333,68.2356666666667,0,4.48133333333333,0,0.019,0.065666666666667,2.91433333333333,0,0,0,0,0
